run_index,hand,request_id,request_ts,glove_time_ms,time,palm_mcp_flex,palm_pip_flex,palm_mid_yaw,palm_mid_pitch,palm_mid_roll,palm_mid_ax,palm_mid_ay,palm_mid_az,palm_prox_yaw,palm_prox_pitch,palm_prox_roll,palm_prox_ax,palm_prox_ay,palm_prox_az,thumb_mcp_flex,thumb_pip_flex,thumb_mid_yaw,thumb_mid_pitch,thumb_mid_roll,thumb_mid_ax,thumb_mid_ay,thumb_mid_az,thumb_prox_yaw,thumb_prox_pitch,thumb_prox_roll,thumb_prox_ax,thumb_prox_ay,thumb_prox_az,index_mcp_flex,index_pip_flex,index_mid_yaw,index_mid_pitch,index_mid_roll,index_mid_ax,index_mid_ay,index_mid_az,index_prox_yaw,index_prox_pitch,index_prox_roll,index_prox_ax,index_prox_ay,index_prox_az,middle_mcp_flex,middle_pip_flex,middle_mid_yaw,middle_mid_pitch,middle_mid_roll,middle_mid_ax,middle_mid_ay,middle_mid_az,middle_prox_yaw,middle_prox_pitch,middle_prox_roll,middle_prox_ax,middle_prox_ay,middle_prox_az,ring_mcp_flex,ring_pip_flex,ring_mid_yaw,ring_mid_pitch,ring_mid_roll,ring_mid_ax,ring_mid_ay,ring_mid_az,ring_prox_yaw,ring_prox_pitch,ring_prox_roll,ring_prox_ax,ring_prox_ay,ring_prox_az,pinky_mcp_flex,pinky_pip_flex,pinky_mid_yaw,pinky_mid_pitch,pinky_mid_roll,pinky_mid_ax,pinky_mid_ay,pinky_mid_az,pinky_prox_yaw,pinky_prox_pitch,pinky_prox_roll,pinky_prox_ax,pinky_prox_ay,pinky_prox_az,wrist_ax,wrist_ay,wrist_az,wrist_heading,wrist_pitch,wrist_roll
1,LeftGlove,25,2026-04-17T09:43:13.112,347647,8614,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2075,2107,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1711,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2035,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2022,3097,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3015,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.33,9.47,0,-1.25,-14.06
1,LeftGlove,26,2026-04-17T09:43:13.520,348042,9007,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2068,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1670,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2037,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2024,3123,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3029,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.32,9.48,0,-1.25,-14.06
1,LeftGlove,27,2026-04-17T09:43:13.931,348452,9417,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2072,2106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1711,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1611,2032,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2025,3133,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3051,2078,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.32,9.5,0,-1.25,-14.06
1,LeftGlove,28,2026-04-17T09:43:14.348,348866,9833,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2069,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1711,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2025,3131,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3048,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.3,9.52,0,-1.25,-14.06
1,LeftGlove,29,2026-04-17T09:43:14.545,349066,10221,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,-0.01,2074,2106,-0.03,-0.01,0,0.0,0.0,0.0,-0.03,-0.01,0,0.02,0.01,0.0,1715,1670,0,0,0,0.0,0.0,0.0,-0.03,0,0,0.0,0.0,0.0,1613,2035,-0.01,0.0,0,0.0,0,-0.01,-0.01,0,0,0.0,0.0,0.0,2023,3124,-0.02,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3043,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.33,9.52,0,-1.25,-14.06
1,LeftGlove,30,2026-04-17T09:43:15.042,349682,10650,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2072,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1668,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1612,2035,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2025,3129,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3044,2078,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.19,2.33,9.47,0,-1.25,-14.06
1,LeftGlove,31,2026-04-17T09:43:15.449,349886,11042,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,0.0,2072,2105,-0.03,-0.01,0,0.0,0.0,-0.01,-0.03,-0.01,0,0.01,0.01,0.0,1711,1671,0,0,0,0.0,0.0,-0.01,-0.03,0,0,0.0,0.0,0.0,1621,2037,-0.01,0.0,0,0.0,0,0.01,-0.01,0,0,0.0,0.0,0.0,2021,3102,-0.02,0,0,0.0,0,0.01,0.0,0,0,0.0,0.0,0.0,3021,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.3,9.48,0,-1.25,-14.06
1,LeftGlove,32,2026-04-17T09:43:15.990,350500,11465,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2071,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1708,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1611,2034,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2024,3117,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3033,2079,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.32,9.54,0,-1.25,-14.06
1,LeftGlove,33,2026-04-17T09:43:16.400,350834,11861,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,0.0,2072,2105,-0.03,-0.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1711,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1611,2035,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2023,3115,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3035,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.2,2.32,9.53,0,-1.25,-14.06
1,LeftGlove,34,2026-04-17T09:43:16.814,351319,12284,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2069,2106,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1715,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1606,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2025,3124,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3037,2073,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.34,9.49,0,-1.25,-14.06
1,LeftGlove,35,2026-04-17T09:43:17.292,351728,12693,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2073,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1708,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2023,3119,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3037,2076,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.2,2.33,9.47,0,-1.25,-14.06
1,LeftGlove,36,2026-04-17T09:43:17.422,351933,13089,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,0.0,2071,2109,-0.03,-0.01,0,0.01,0.0,0.0,-0.03,-0.01,0,0.01,0.0,0.0,1717,1671,0,0,0,0.0,0.0,0.0,-0.03,0,0,0.0,0.0,0.0,1612,2037,-0.01,0.0,0,0.0,0,0.0,-0.01,0,0,0.0,0.0,0.0,2024,3104,-0.02,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3022,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.2,2.33,9.51,0,-1.25,-14.06
1,LeftGlove,37,2026-04-17T09:43:18.027,352547,13512,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2069,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1708,1667,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1607,2035,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2024,3107,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3021,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.22,2.31,9.48,0,-1.25,-14.06
1,LeftGlove,38,2026-04-17T09:43:18.167,352594,13622,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,0.0,2069,2105,-0.03,-0.01,0,0.0,0.0,0.0,-0.03,-0.01,0,0.02,0.01,0.0,1709,1671,0,0,0,0.0,0.0,-0.01,-0.03,0,0,0.0,0.0,-0.01,1609,2037,-0.01,0.0,0,0.0,0,0.0,-0.01,0,0,0.0,0.0,0.01,2023,3099,-0.02,0,0,0.0,0,0.0,-0.02,0,0,0.0,0.0,0.0,3019,2077,-0.05,0,0,0.0,0.0,0.0,-0.01,0,0,0.0,0.0,0.0,-0.21,2.34,9.49,0,-1.25,-14.06
1,LeftGlove,39,2026-04-17T09:43:18.640,353162,14129,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2069,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1708,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2041,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2022,3084,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,3001,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.23,2.35,9.5,0,-1.25,-14.06
1,LeftGlove,40,2026-04-17T09:43:18.823,353367,14527,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.01,0.0,2075,2106,-0.03,-0.01,0,0.0,0.0,-0.01,-0.03,-0.01,0,0.02,0.01,0.0,1715,1671,0,0,0,0.0,0.0,-0.01,-0.03,0,0,0.0,0.0,-0.01,1612,2037,-0.01,0.0,0,0.0,0,0.0,-0.01,0,0,0.0,0.0,0.01,2021,3093,-0.02,0,0,0.0,0,-0.01,0.0,0,0,0.0,0.0,0.0,3013,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.22,2.3,9.47,0,-1.25,-14.06
1,LeftGlove,41,2026-04-17T09:43:19.587,354186,15151,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2071,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1707,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1608,2037,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2020,3043,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2967,2076,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.23,2.36,9.5,0,-1.25,-14.06
1,LeftGlove,42,2026-04-17T09:43:20.074,354595,15560,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2073,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1717,1671,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2019,3035,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2963,2079,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.19,2.32,9.51,0,-1.25,-14.06
1,LeftGlove,43,2026-04-17T09:43:20.484,355005,15970,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2071,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1671,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1607,2032,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2018,3036,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2963,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.19,2.35,9.51,0,-1.25,-14.06
1,LeftGlove,44,2026-04-17T09:43:20.893,355415,16380,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2072,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1707,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1611,2035,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2019,3031,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2955,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.34,9.45,0,-1.25,-14.06
1,LeftGlove,45,2026-04-17T09:43:21.030,355453,16468,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,0.0,2068,2103,-0.03,-0.01,0,0.0,0.0,0.0,-0.03,-0.01,0,-0.02,0.0,0.0,1709,1668,0,0,0,0.0,0.0,0.0,-0.03,0,0,0.0,0.0,0.0,1609,2035,-0.01,0.0,0,0.0,0,-0.01,-0.01,0,0,0.0,0.0,0.0,2019,3027,-0.02,0,0,0.01,0,0.0,-0.02,0,0,0.01,0.0,0.0,2952,2077,-0.05,0,0,0.0,0.01,0.01,-0.01,0,0,0.0,0.0,0.0,-0.23,2.32,9.5,0,-1.25,-14.06
1,LeftGlove,46,2026-04-17T09:43:21.507,356029,16997,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2073,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1607,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2021,3042,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2973,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.2,2.33,9.5,0,-1.25,-14.06
1,LeftGlove,47,2026-04-17T09:43:21.919,356439,17406,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2071,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1671,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1613,2037,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2020,3031,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2963,2076,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.24,2.36,9.54,0,-1.25,-14.06
1,LeftGlove,48,2026-04-17T09:43:22.328,356848,17816,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2073,2107,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1715,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2037,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2019,3005,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2941,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.18,2.38,9.41,0,-1.25,-14.06
1,LeftGlove,49,2026-04-17T09:43:22.494,356917,17981,-1,-1,0,0,0,0,0,0,-0.04,0,0,0.0,0.0,0.01,2073,2104,-0.03,-0.01,0,0.0,0.0,0.0,-0.03,-0.01,0,0.01,0.01,0.0,1709,1670,0,0,0,0.0,0.0,0.0,-0.03,0,0,0.0,0.0,0.0,1611,2037,-0.01,0.0,0,-0.01,0,0.0,-0.01,0,0,0.0,0.0,0.0,2019,3007,-0.02,0,0,0.0,0,0.0,-0.02,0,0,0.0,0.0,0.0,2941,2077,-0.05,0,0,0.0,0.0,0.0,-0.01,0,0,0.0,0.0,0.0,-0.23,2.38,9.45,0,-1.25,-14.0
1,LeftGlove,50,2026-04-17T09:43:22.940,357462,18427,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2071,2103,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2020,3026,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2955,2077,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.19,2.35,9.52,0,-1.25,-14.0
1,LeftGlove,51,2026-04-17T09:43:23.351,357872,18837,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2077,2105,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1709,1663,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1609,2031,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2019,3021,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2952,2075,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.2,2.32,9.5,0,-1.25,-14.0
1,LeftGlove,52,2026-04-17T09:43:23.761,358282,19247,-1,-1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,2073,2107,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1711,1669,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1611,2036,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2021,3029,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,2955,2076,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.21,2.36,9.46,0,-1.25,-14.0
